Site,Reference_Model,Average_Relative_Error,Rank,Mean_over_SDofMean
431,GAM,0.633,309.0,2.9324786046022973
843,GAM,0.633,309.0,2.9324786046022973
566,GAM,0.632,311.0,2.927845936980493
920,GAM,0.63,312.0,2.9185806017368834
1688,GAM,0.629,313.0,2.913947934115079
2542,GAM,0.629,313.0,2.913947934115079
1080,GAM,0.627,315.0,2.9046825988714695
1656,GAM,0.627,315.0,2.9046825988714695
1893,GAM,0.627,315.0,2.9046825988714695
837,GAM,0.626,318.0,2.900049931249665
1689,GAM,0.626,318.0,2.900049931249665
52,GAM,0.625,320.0,2.8954172636278606
418,GAM,0.625,320.0,2.8954172636278606
2392,GAM,0.624,322.0,2.890784596006056
1841,GAM,0.623,323.0,2.886151928384251
2475,GAM,0.623,323.0,2.886151928384251
674,GAM,0.622,325.0,2.8815192607624467
2057,GAM,0.62,326.0,2.8722539255188377
996,GAM,0.619,327.0,2.867621257897033
1233,GAM,0.619,327.0,2.867621257897033
552,GAM,0.618,329.0,2.8629885902752283
2347,GAM,0.617,330.0,2.858355922653424
1945,GAM,0.616,331.0,2.8537232550316194
2600,GAM,0.616,331.0,2.8537232550316194
452,GAM,0.615,333.0,2.849090587409815
1924,GAM,0.615,333.0,2.849090587409815
230,GAM,0.614,335.0,2.84445791978801
2659,GAM,0.614,335.0,2.84445791978801
170,GAM,0.613,337.0,2.8398252521662055
1923,GAM,0.613,337.0,2.8398252521662055
1627,GAM,0.612,339.0,2.835192584544401
2084,GAM,0.611,340.0,2.8305599169225966
874,GAM,0.61,341.0,2.8259272493007916
1311,GAM,0.606,342.0,2.8073965788135733
1909,GAM,0.606,342.0,2.8073965788135733
1644,GAM,0.605,344.0,2.802763911191769
371,GAM,0.604,345.0,2.7981312435699643
404,GAM,0.604,345.0,2.7981312435699643
321,GAM,0.603,347.0,2.79349857594816
405,GAM,0.603,347.0,2.79349857594816
1107,GAM,0.603,347.0,2.79349857594816
1135,GAM,0.603,347.0,2.79349857594816
1163,GAM,0.603,347.0,2.79349857594816
1526,GAM,0.603,347.0,2.79349857594816
1647,GAM,0.603,347.0,2.79349857594816
825,GAM,0.602,354.0,2.788865908326355
849,GAM,0.599,355.0,2.7749679054609415
2157,GAM,0.599,355.0,2.7749679054609415
2368,GAM,0.599,355.0,2.7749679054609415
2495,GAM,0.599,355.0,2.7749679054609415
387,GAM,0.598,359.0,2.7703352378391366
22,GAM,0.595,360.0,2.756437234973723
44,GAM,0.595,360.0,2.756437234973723
38,GAM,0.594,362.0,2.7518045673519187
753,GAM,0.594,362.0,2.7518045673519187
1369,GAM,0.594,362.0,2.7518045673519187
1140,GAM,0.593,365.0,2.7471718997301138
1413,GAM,0.593,365.0,2.7471718997301138
2739,GAM,0.593,365.0,2.7471718997301138
534,GAM,0.591,368.0,2.737906564486505
933,GAM,0.591,368.0,2.737906564486505
2281,GAM,0.591,368.0,2.737906564486505
51,GAM,0.59,371.0,2.7332738968647003
965,GAM,0.588,372.0,2.724008561621091
1488,GAM,0.588,372.0,2.724008561621091
2607,GAM,0.587,374.0,2.7193758939992865
